property_id,longitude,latitude,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,source
18,-74.04893,4.7230177,2022-01-11,1641877200,66.5,51.5,57.7,66.5,51.5,57.7,50.8,79.0,0.09,100.0,,['rain'],0.0,0.0,7.6,13.9,289.8,1026.0,68.1,6.5,206.2,14.7,6.0,10.0,06:08:11,1641899291,18:00:17,1641942017,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
18,-74.04893,4.7230177,2022-01-12,1641963600,64.8,50.0,57.6,64.8,50.0,57.6,50.6,79.1,0.07,100.0,,['rain'],0.0,0.0,7.6,14.9,230.5,1025.9,74.8,6.5,188.6,13.6,5.0,30.0,06:08:30,1641985710,18:00:44,1642028444,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
18,-74.04893,4.7230177,2022-01-13,1642050000,63.0,50.0,55.2,63.0,50.0,55.2,51.4,87.8,0.13,100.0,,['rain'],0.0,0.0,6.3,11.2,237.6,1026.3,84.2,6.3,193.0,13.8,6.0,10.0,06:08:49,1642072129,18:01:10,1642114870,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
18,-74.04893,4.7230177,2022-01-14,1642136400,64.7,48.2,56.1,64.7,47.3,56.0,50.6,83.5,0.14,100.0,,['rain'],0.0,0.0,4.0,11.0,219.6,1026.9,83.6,6.5,170.4,12.4,5.0,10.0,06:09:08,1642158548,18:01:36,1642201296,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
18,-74.04893,4.7230177,2022-01-15,1642222800,68.3,48.2,55.4,68.3,46.7,55.3,47.2,77.9,0.02,100.0,,['rain'],0.0,0.0,8.7,19.5,135.8,1027.3,66.0,6.8,264.2,19.0,9.0,10.0,06:09:25,1642244965,18:02:01,1642287721,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
18,-74.04893,4.7230177,2022-01-16,1642309200,69.4,44.4,55.7,69.4,41.8,55.3,47.2,76.9,0.04,100.0,,['rain'],0.0,0.0,8.7,12.6,135.2,1027.1,58.0,6.8,196.5,14.3,6.0,10.0,06:09:42,1642331382,18:02:26,1642374146,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
18,-74.04893,4.7230177,2022-01-17,1642395600,69.8,46.1,56.1,69.8,44.9,55.8,49.4,80.9,0.07,100.0,,['rain'],0.0,0.0,8.3,13.7,185.8,1026.3,69.2,6.3,248.1,17.8,7.0,30.0,06:09:57,1642417797,18:02:50,1642460570,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
18,-74.04893,4.7230177,2022-01-18,1642482000,68.3,47.9,57.4,68.3,47.0,57.3,48.7,77.1,0.12,100.0,,['rain'],0.0,0.0,7.8,13.7,148.3,1026.2,60.0,6.2,247.8,17.8,7.0,30.0,06:10:12,1642504212,18:03:14,1642546994,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
18,-74.04893,4.7230177,2022-01-19,1642568400,68.3,43.3,57.7,68.3,40.6,57.1,46.4,69.6,0.05,100.0,,['rain'],0.0,0.0,25.3,14.9,123.3,1026.3,43.0,6.9,282.9,20.6,9.0,10.0,06:10:26,1642590626,18:03:37,1642633417,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
18,-74.04893,4.7230177,2022-01-20,1642654800,69.5,50.0,58.1,69.5,48.4,58.0,44.1,62.8,0.01,100.0,,['rain'],0.0,0.0,11.6,13.3,102.7,1025.7,66.7,6.9,294.9,21.2,9.0,10.0,06:10:40,1642677040,18:03:59,1642719839,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
18,-74.04893,4.7230177,2022-01-21,1642741200,70.1,48.2,57.6,70.1,46.3,57.4,47.4,71.9,0.16,100.0,,['rain'],0.0,0.0,7.6,12.7,138.0,1025.8,61.0,6.8,265.6,19.2,7.0,10.0,06:10:52,1642763452,18:04:21,1642806261,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
18,-74.04893,4.7230177,2022-01-22,1642827600,70.3,48.2,57.9,70.3,46.0,57.6,49.6,77.2,0.17,100.0,,['rain'],0.0,0.0,6.9,13.7,188.5,1025.6,53.6,6.5,230.7,16.8,7.0,30.0,06:11:03,1642849863,18:04:42,1642892682,0.6,"Rain, Partially cloudy",Becoming cloudy in the afternoon with storms possible.,rain,obs
18,-74.04893,4.7230177,2022-01-23,1642914000,68.8,53.6,59.2,68.8,53.6,59.2,52.2,79.4,0.25,100.0,,['rain'],0.0,0.0,4.0,8.8,151.5,1024.6,71.8,6.3,213.7,15.4,6.0,30.0,06:11:14,1642936274,18:05:02,1642979102,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
18,-74.04893,4.7230177,2022-01-24,1643000400,68.0,46.4,58.0,68.0,46.4,58.0,50.8,78.9,0.24,100.0,,['rain'],0.0,0.0,5.4,10.1,160.1,1024.1,70.1,6.6,195.6,14.1,6.0,30.0,06:11:24,1643022684,18:05:22,1643065522,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
18,-74.04893,4.7230177,2022-01-25,1643086800,66.6,49.1,58.1,66.6,49.1,58.1,51.3,79.7,2.4,100.0,,['rain'],0.0,0.0,23.0,16.2,268.1,1024.9,66.9,6.1,208.7,15.8,7.0,30.0,06:11:32,1643109092,18:05:41,1643151941,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
18,-74.04893,4.7230177,2022-01-26,1643173200,69.4,50.0,59.0,69.4,49.4,59.0,52.4,80.9,1.61,100.0,,['rain'],0.0,0.0,5.4,14.8,218.9,1025.2,85.7,5.8,158.2,11.9,6.0,30.0,06:11:40,1643195500,18:05:59,1643238359,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
18,-74.04893,4.7230177,2022-01-27,1643259600,70.1,51.8,59.3,70.1,51.8,59.3,51.1,76.3,0.21,100.0,,['rain'],0.0,0.0,7.2,13.7,237.8,1025.5,55.2,6.0,190.1,13.7,6.0,10.0,06:11:47,1643281907,18:06:17,1643324777,0.86,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,obs
19,-74.04899,4.7670474,2022-01-03,1641186000,71.7,47.9,57.7,71.7,46.9,57.5,45.6,70.13,0.0,,0.0,,,,,13.9,192.3,1026.9,57.2,6.6,,,,,06:05:13,1641207913,17:56:25,1641250585,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
19,-74.04899,4.7670474,2022-01-04,1641272400,69.8,45.2,56.6,69.8,44.1,56.2,47.6,74.48,0.0,,0.0,,,,,16.1,173.4,1025.0,44.1,6.5,,,,,06:05:38,1641294338,17:56:55,1641337015,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
19,-74.04899,4.7670474,2022-01-05,1641358800,71.7,49.2,59.3,71.7,49.2,59.3,49.0,72.51,0.0,,0.0,,,,,13.9,192.0,1023.4,56.6,6.2,,,,,06:06:02,1641380762,17:57:24,1641423444,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
19,-74.04899,4.7670474,2022-01-06,1641445200,71.4,48.2,56.9,71.4,45.6,56.7,45.4,69.59,0.0,,0.0,,,,,13.9,115.3,1024.2,76.8,6.4,,,,,06:06:26,1641467186,17:57:53,1641509873,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
19,-74.04899,4.7670474,2022-01-07,1641531600,69.9,44.6,55.2,69.9,42.1,54.8,40.8,63.49,0.0,,0.0,,,,,13.9,162.9,1026.1,66.5,6.7,,,,,06:06:49,1641553609,17:58:22,1641596302,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
19,-74.04899,4.7670474,2022-01-08,1641618000,68.9,37.4,54.2,68.9,37.4,54.1,45.2,74.46,0.0,,0.0,,,,,15.0,235.8,1027.4,43.4,6.6,,,,,06:07:12,1641640032,17:58:50,1641682730,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
19,-74.04899,4.7670474,2022-01-09,1641704400,68.0,51.8,58.6,68.0,51.8,58.6,50.6,76.9,0.0,,0.0,,,,,15.0,277.0,1026.7,58.3,6.3,,,,,06:07:33,1641726453,17:59:18,1641769158,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
19,-74.04899,4.7670474,2022-01-10,1641790800,65.8,46.2,55.8,65.8,44.2,55.6,49.9,82.2,0.06,100.0,,['rain'],0.0,0.0,5.1,11.4,228.4,1026.0,74.5,6.6,263.0,13.3,6.0,10.0,06:07:55,1641812875,17:59:46,1641855586,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
19,-74.04899,4.7670474,2022-01-11,1641877200,66.2,50.6,57.6,66.2,50.6,57.6,50.8,79.0,0.05,100.0,,['rain'],0.0,0.0,4.7,13.9,266.8,1026.1,69.5,6.4,191.4,13.5,6.0,10.0,06:08:15,1641899295,18:00:13,1641942013,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
19,-74.04899,4.7670474,2022-01-12,1641963600,64.5,50.0,57.4,64.5,50.0,57.4,50.5,79.5,0.04,100.0,,['rain'],0.0,0.0,5.1,15.0,226.4,1026.0,75.6,6.4,145.1,10.4,5.0,30.0,06:08:35,1641985715,18:00:40,1642028440,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
19,-74.04899,4.7670474,2022-01-13,1642050000,62.6,50.0,55.0,62.6,50.0,55.0,51.3,87.9,0.09,100.0,,['rain'],0.0,0.0,4.3,12.8,222.1,1026.9,82.5,6.1,163.9,11.9,5.0,10.0,06:08:54,1642072134,18:01:06,1642114866,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
19,-74.04899,4.7670474,2022-01-14,1642136400,65.3,48.2,56.2,65.3,47.3,56.1,50.5,82.8,0.13,100.0,,['rain'],0.0,0.0,3.8,11.1,224.5,1027.0,83.5,6.5,127.9,9.5,4.0,10.0,06:09:12,1642158552,18:01:32,1642201292,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
19,-74.04899,4.7670474,2022-01-15,1642222800,68.4,47.5,55.2,68.4,46.4,55.1,47.3,78.5,0.04,100.0,,['rain'],0.0,0.0,6.7,19.7,132.3,1027.4,67.7,6.7,208.9,14.8,7.0,30.0,06:09:29,1642244969,18:01:57,1642287717,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
19,-74.04899,4.7670474,2022-01-16,1642309200,68.6,44.4,55.4,68.6,41.9,55.1,47.2,77.4,0.08,100.0,,['rain'],0.0,0.0,8.3,12.8,136.8,1027.2,59.9,6.8,217.6,15.7,6.0,30.0,06:09:46,1642331386,18:02:22,1642374142,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
19,-74.04899,4.7670474,2022-01-17,1642395600,69.5,47.3,56.0,69.5,46.3,55.7,49.4,81.2,0.07,100.0,,['rain'],0.0,0.0,6.5,13.9,188.6,1026.5,69.1,6.2,202.0,14.4,7.0,30.0,06:10:01,1642417801,18:02:46,1642460566,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
19,-74.04899,4.7670474,2022-01-18,1642482000,68.0,47.9,57.3,68.0,47.9,57.2,48.6,77.0,0.17,100.0,,['rain'],0.0,0.0,4.9,13.9,153.1,1026.3,60.1,6.2,168.2,12.1,6.0,30.0,06:10:16,1642504216,18:03:10,1642546990,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
20,-74.11667,4.6699696,2022-01-06,1641445200,71.5,48.2,56.7,71.5,45.6,56.5,44.7,68.5,0.0,,0.0,,,,,13.8,106.1,1024.2,74.5,6.6,,,,,06:06:32,1641467192,17:58:19,1641509899,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
20,-74.11667,4.6699696,2022-01-07,1641531600,69.9,44.6,55.2,69.9,42.1,54.8,40.8,63.38,0.0,,0.0,,,,,14.8,158.6,1026.1,67.1,6.7,,,,,06:06:56,1641553616,17:58:48,1641596328,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
20,-74.11667,4.6699696,2022-01-08,1641618000,68.0,37.4,54.6,,,,45.0,73.06,0.0,,0.0,,,,,15.0,222.9,1027.4,41.1,6.6,,,,,06:07:18,1641640038,17:59:16,1641682756,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
20,-74.11667,4.6699696,2022-01-09,1641704400,68.0,51.5,58.6,68.0,51.5,58.6,50.6,76.74,0.0,,0.0,,,,,14.9,268.3,1026.7,57.3,6.3,,,,,06:07:40,1641726460,17:59:44,1641769184,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
20,-74.11667,4.6699696,2022-01-10,1641790800,64.6,46.2,55.9,64.6,44.2,55.7,49.9,82.0,0.08,100.0,,['rain'],0.0,0.0,8.1,11.4,228.8,1025.9,69.7,6.6,348.8,17.7,7.0,10.0,06:08:01,1641812881,18:00:11,1641855611,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
20,-74.11667,4.6699696,2022-01-11,1641877200,66.2,51.8,57.4,66.2,51.8,57.4,50.7,79.2,0.09,100.0,,['rain'],0.0,0.0,7.6,13.9,288.7,1026.1,66.8,6.5,206.2,14.7,6.0,10.0,06:08:22,1641899302,18:00:39,1641942039,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
20,-74.11667,4.6699696,2022-01-12,1641963600,64.4,50.0,57.5,64.4,50.0,57.5,50.4,79.0,0.07,100.0,,['rain'],0.0,0.0,7.6,15.0,242.6,1026.0,74.1,6.5,188.6,13.6,5.0,30.0,06:08:42,1641985722,18:01:05,1642028465,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
20,-74.11667,4.6699696,2022-01-13,1642050000,62.6,50.0,54.9,62.6,50.0,54.9,51.2,88.2,0.13,100.0,,['rain'],0.0,0.0,6.3,11.4,239.5,1026.4,85.7,6.3,193.0,13.8,6.0,10.0,06:09:01,1642072141,18:01:31,1642114891,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
21,-74.21446,4.6037235,2022-01-28,1643346000,69.8,48.0,58.0,69.8,46.2,57.9,49.3,75.4,0.14,100.0,,['rain'],0.0,0.0,10.3,19.7,272.2,1025.8,54.3,6.3,271.1,19.5,9.0,30.0,06:12:24,1643368344,18:07:23,1643411243,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
21,-74.21446,4.6037235,2022-01-29,1643432400,68.2,41.0,55.5,68.2,41.0,55.5,46.2,74.4,0.01,100.0,,['rain'],0.0,0.0,9.4,16.1,261.1,1025.6,49.2,7.0,327.7,23.7,10.0,10.0,06:12:29,1643454749,18:07:39,1643497659,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
21,-74.21446,4.6037235,2022-01-30,1643518800,68.0,41.2,55.0,68.0,39.2,54.7,45.9,74.0,0.0,0.0,,['rain'],0.0,0.0,7.4,17.2,262.2,1025.6,40.6,6.9,289.4,20.8,9.0,10.0,06:12:33,1643541153,18:07:55,1643584075,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
21,-74.21446,4.6037235,2022-01-31,1643605200,69.5,39.6,55.2,69.5,39.6,55.0,45.2,72.4,0.0,0.0,,['rain'],0.0,0.0,8.7,13.9,232.2,1024.9,63.2,6.6,311.5,22.4,9.0,10.0,06:12:37,1643627557,18:08:09,1643670489,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
21,-74.21446,4.6037235,2022-02-01,1643691600,68.4,40.6,54.5,68.4,37.5,53.9,45.7,76.2,0.06,100.0,,['rain'],0.0,0.0,6.5,12.8,253.9,1024.8,64.3,6.5,307.7,22.2,10.0,10.0,06:12:39,1643713959,18:08:23,1643756903,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
21,-74.21446,4.6037235,2022-02-02,1643778000,66.2,48.2,56.3,66.2,45.6,56.2,47.8,76.5,0.08,100.0,,['rain'],0.0,0.0,11.0,12.8,160.4,1025.0,55.2,6.7,301.8,21.8,10.0,10.0,06:12:41,1643800361,18:08:36,1643843316,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
21,-74.21446,4.6037235,2022-02-03,1643864400,69.8,41.0,54.6,69.8,37.9,54.4,45.2,74.9,0.06,100.0,,['rain'],0.0,0.0,8.9,10.3,192.0,1025.9,57.3,6.2,307.6,22.2,9.0,10.0,06:12:42,1643886762,18:08:49,1643929729,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
21,-74.21446,4.6037235,2022-02-04,1643950800,69.8,42.8,55.7,69.8,41.2,55.6,48.1,77.9,0.11,100.0,,['rain'],0.0,0.0,8.1,17.2,175.9,1026.5,58.2,5.4,212.1,15.3,8.0,30.0,06:12:41,1643973161,18:09:01,1644016141,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
21,-74.21446,4.6037235,2022-02-05,1644037200,66.2,51.6,57.1,66.2,51.6,57.1,52.0,84.7,0.17,100.0,,['rain'],0.0,0.0,6.3,12.8,261.6,1025.9,81.2,5.3,156.5,11.1,6.0,10.0,06:12:40,1644059560,18:09:12,1644102552,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
21,-74.21446,4.6037235,2022-02-06,1644123600,66.2,51.8,57.5,66.2,51.8,57.5,52.2,83.9,0.29,100.0,,['rain'],0.0,0.0,6.3,15.0,228.7,1025.3,83.9,6.4,140.3,10.2,4.0,10.0,06:12:38,1644145958,18:09:22,1644188962,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
22,-74.07164,4.6400003,2022-01-11,1641877200,66.6,51.8,57.7,66.6,51.8,57.7,50.8,79.1,0.09,100.0,,['rain'],0.0,0.0,7.6,13.9,289.3,1026.0,67.6,6.6,206.2,14.7,6.0,10.0,06:08:08,1641899288,18:00:31,1641942031,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
22,-74.07164,4.6400003,2022-01-12,1641963600,64.9,50.0,57.7,64.9,50.0,57.7,50.6,78.9,0.07,100.0,,['rain'],0.0,0.0,7.6,14.9,228.7,1025.9,74.4,6.6,188.6,13.6,5.0,30.0,06:08:28,1641985708,18:00:57,1642028457,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
22,-74.07164,4.6400003,2022-01-13,1642050000,63.1,50.0,55.1,63.1,50.0,55.1,51.4,87.8,0.13,100.0,,['rain'],0.0,0.0,6.3,11.2,238.8,1026.3,85.3,6.3,193.0,13.8,6.0,10.0,06:08:47,1642072127,18:01:23,1642114883,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
22,-74.07164,4.6400003,2022-01-14,1642136400,64.8,48.2,55.9,64.8,47.3,55.9,50.7,83.9,0.14,100.0,,['rain'],0.0,0.0,4.0,11.2,219.7,1026.9,83.8,6.5,170.4,12.4,5.0,10.0,06:09:05,1642158545,18:01:49,1642201309,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
22,-74.07164,4.6400003,2022-01-15,1642222800,68.4,48.2,55.5,68.4,46.9,55.4,47.2,77.7,0.02,100.0,,['rain'],0.0,0.0,8.7,19.5,137.3,1027.3,65.1,6.9,264.2,19.0,9.0,10.0,06:09:23,1642244963,18:02:14,1642287734,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
22,-74.07164,4.6400003,2022-01-16,1642309200,69.8,44.4,55.7,69.8,41.8,55.3,47.2,76.7,0.04,100.0,,['rain'],0.0,0.0,8.7,12.6,135.2,1027.1,57.0,6.8,196.5,14.3,6.0,10.0,06:09:39,1642331379,18:02:39,1642374159,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
22,-74.07164,4.6400003,2022-01-17,1642395600,69.8,45.5,56.1,69.8,44.2,55.8,49.4,80.8,0.07,100.0,,['rain'],0.0,0.0,8.3,13.7,185.8,1026.3,69.4,6.4,248.1,17.8,7.0,30.0,06:09:55,1642417795,18:03:03,1642460583,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
22,-74.07164,4.6400003,2022-01-18,1642482000,68.4,47.2,57.4,68.4,46.2,57.3,48.7,77.1,0.12,100.0,,['rain'],0.0,0.0,7.8,13.7,148.2,1026.2,60.1,6.2,247.8,17.8,7.0,30.0,06:10:10,1642504210,18:03:26,1642547006,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
22,-74.07164,4.6400003,2022-01-19,1642568400,68.4,43.3,57.7,68.4,40.7,57.1,46.2,69.2,0.05,100.0,,['rain'],0.0,0.0,25.3,15.5,123.1,1026.3,41.4,7.0,282.9,20.6,9.0,10.0,06:10:24,1642590624,18:03:49,1642633429,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
22,-74.07164,4.6400003,2022-01-20,1642654800,68.8,50.0,58.1,68.8,48.4,58.0,44.1,62.6,0.01,100.0,,['rain'],0.0,0.0,11.6,14.3,102.5,1025.7,65.6,7.0,294.9,21.2,9.0,10.0,06:10:38,1642677038,18:04:12,1642719852,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
22,-74.07164,4.6400003,2022-01-21,1642741200,70.1,48.2,57.6,70.1,46.3,57.4,47.4,71.8,0.16,100.0,,['rain'],0.0,0.0,7.6,12.6,138.1,1025.8,61.0,6.8,265.6,19.2,7.0,10.0,06:10:50,1642763450,18:04:33,1642806273,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
22,-74.07164,4.6400003,2022-01-22,1642827600,70.4,48.2,58.0,70.4,46.1,57.8,49.6,77.1,0.17,100.0,,['rain'],0.0,0.0,6.9,13.7,189.0,1025.6,53.2,6.6,230.7,16.8,7.0,30.0,06:11:02,1642849862,18:04:54,1642892694,0.6,"Rain, Partially cloudy",Becoming cloudy in the afternoon with storms possible.,rain,obs
22,-74.07164,4.6400003,2022-01-23,1642914000,69.6,53.6,59.2,69.6,53.6,59.2,52.2,79.3,0.25,100.0,,['rain'],0.0,0.0,4.0,9.0,164.5,1024.6,71.5,6.4,213.7,15.4,6.0,30.0,06:11:12,1642936272,18:05:15,1642979115,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
22,-74.07164,4.6400003,2022-01-24,1643000400,68.1,46.4,58.2,68.1,46.4,58.2,50.7,78.3,0.24,100.0,,['rain'],0.0,0.0,5.4,10.1,160.8,1024.1,68.6,6.7,195.6,14.1,6.0,30.0,06:11:22,1643022682,18:05:34,1643065534,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
23,-74.15322,4.652903,2022-01-03,1641186000,71.8,47.8,57.6,71.8,46.9,57.5,45.8,70.44,0.0,,0.0,,,,,15.6,183.2,1026.8,55.4,6.9,,,,,06:05:26,1641207926,17:57:02,1641250622,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
24,-74.205666,4.7049074,2022-01-05,1641358800,71.6,51.3,59.1,71.6,51.3,59.1,49.6,73.79,0.0,,0.0,,,,,14.5,192.8,1023.4,57.6,6.4,,,,,06:06:33,1641380793,17:58:08,1641423488,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
24,-74.205666,4.7049074,2022-01-06,1641445200,71.4,48.2,56.7,71.4,45.7,56.6,44.8,68.62,0.0,,0.0,,,,,13.9,116.6,1024.2,75.4,6.9,,,,,06:06:57,1641467217,17:58:37,1641509917,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
24,-74.205666,4.7049074,2022-01-07,1641531600,69.9,44.6,55.2,69.9,42.1,54.9,40.8,63.43,0.0,,0.0,,,,,14.6,165.6,1026.1,68.4,7.0,,,,,06:07:20,1641553640,17:59:06,1641596346,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
24,-74.205666,4.7049074,2022-01-08,1641618000,68.0,37.4,54.1,68.0,37.4,54.0,44.9,74.09,0.0,,0.0,,,,,15.0,237.1,1027.4,42.2,6.9,,,,,06:07:43,1641640063,17:59:34,1641682774,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
24,-74.205666,4.7049074,2022-01-09,1641704400,68.0,51.3,58.6,68.0,51.3,58.6,50.6,76.67,0.0,,0.0,,,,,15.0,276.7,1026.7,58.3,6.5,,,,,06:08:05,1641726485,18:00:02,1641769202,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
24,-74.205666,4.7049074,2022-01-10,1641790800,64.8,46.2,55.9,64.8,44.2,55.8,49.9,82.0,0.08,100.0,,['rain'],0.0,0.0,8.1,11.4,228.9,1026.0,71.8,6.9,348.8,17.7,7.0,10.0,06:08:26,1641812906,18:00:29,1641855629,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
24,-74.205666,4.7049074,2022-01-11,1641877200,66.2,51.7,57.4,66.2,51.7,57.4,50.7,79.2,0.09,100.0,,['rain'],0.0,0.0,7.6,13.9,287.8,1026.1,68.2,6.8,206.2,14.7,6.0,10.0,06:08:47,1641899327,18:00:57,1641942057,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
25,-74.047134,4.7134485,2022-01-05,1641358800,71.8,51.1,59.3,71.8,51.1,59.3,49.5,73.14,0.0,,0.0,,,,,13.8,192.7,1023.3,56.4,6.3,,,,,06:05:56,1641380756,17:57:29,1641423449,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
25,-74.047134,4.7134485,2022-01-06,1641445200,71.7,48.2,57.0,71.7,45.6,56.8,45.2,68.82,0.0,,0.0,,,,,13.8,105.6,1024.1,75.3,6.6,,,,,06:06:20,1641467180,17:57:58,1641509878,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
25,-74.047134,4.7134485,2022-01-07,1641531600,70.2,44.6,55.4,70.2,42.1,55.0,40.9,63.3,0.0,,0.0,,,,,13.7,157.4,1026.0,66.7,6.7,,,,,06:06:43,1641553603,17:58:27,1641596307,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
25,-74.047134,4.7134485,2022-01-08,1641618000,68.4,37.4,54.8,,,,45.3,73.18,0.0,,0.0,,,,,14.8,222.3,1027.3,42.4,6.6,,,,,06:07:06,1641640026,17:58:55,1641682735,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
25,-74.047134,4.7134485,2022-01-09,1641704400,68.2,51.8,58.7,68.2,51.8,58.7,50.7,76.83,0.0,,0.0,,,,,14.7,253.0,1026.6,58.1,6.3,,,,,06:07:28,1641726448,17:59:23,1641769163,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
